Date,Open,High,Low,MA5,MA20,MA73,Close
2014/7/31,1.339549,1.340201,1.337229,1.3401878,1.33404975,1.29310411,1.339603
2014/8/1,1.338993,1.344599,1.337961,1.339926,1.33302395,1.291780685,1.338993
2014/8/4,1.342895,1.343292,1.341211,1.3392928,1.3319991,1.290528493,1.342895
2014/8/5,1.342246,1.342606,1.336148,1.3388174,1.33049355,1.289159973,1.34221
2014/8/6,1.337167,1.337499,1.333404,1.3380736,1.32904295,1.287863918,1.337238
2014/8/7,1.338204,1.339298,1.333938,1.3379484,1.32784095,1.286694164,1.338294
2014/8/8,1.336005,1.34301,1.334508,1.3376478,1.3266811,1.28541474,1.335827
2014/8/11,1.340501,1.340896,1.338097,1.337762,1.32455355,1.28428474,1.340518
2014/8/12,1.338276,1.338509,1.33375,1.3374678,1.3222945,1.283100603,1.338491
2014/8/13,1.336577,1.341481,1.334501,1.336992,1.31982535,1.281950055,1.336612
2014/8/14,1.336666,1.340689,1.334949,1.336109,1.3177046,1.28059237,1.336791
2014/8/15,1.336398,1.34095,1.335898,1.3339606,1.31545035,1.279311904,1.336398
2014/8/18,1.339208,1.3401,1.33549,1.3322676,1.3132483,1.278101863,1.339047
2014/8/19,1.336059,1.336095,1.33148,1.3284324,1.31109635,1.276890178,1.336112
2014/8/20,1.332143,1.332197,1.327649,1.3249892,1.3089897,1.275658493,1.332197
2014/8/21,1.325996,1.3291,1.324293,1.3219538,1.30717525,1.274447959,1.326049
2014/8/22,1.327951,1.3299,1.322499,1.3205614,1.3051228,1.273365192,1.327933
2014/8/25,1.319801,1.32103,1.318611,1.318674,1.30332645,1.272144877,1.319871
2014/8/26,1.318757,1.321701,1.318565,1.3172566,1.30154,1.270936562,1.318896
2014/8/27,1.316933,1.32098,1.315616,1.316117,1.29985265,1.269837521,1.31702
2014/8/28,1.319331,1.3219,1.31625,1.3153526,1.2982715,1.268637342,1.319087
2014/8/29,1.318496,1.319681,1.31443,1.3145546,1.29620755,1.267437685,1.318496
2014/9/1,1.312767,1.3147,1.312026,1.3095106,1.294068,1.266355479,1.312784
2014/9/2,1.313198,1.313731,1.31118,1.3060212,1.29179455,1.265459753,1.313198
2014/9/3,1.313094,1.316099,1.312405,1.3012032,1.28958885,1.264450123,1.313198
2014/9/4,1.314924,1.3155,1.29242,1.297403,1.28707065,1.263534452,1.315097
2014/9/5,1.293042,1.298819,1.292674,1.2927248,1.28443675,1.26256537,1.293276
2014/9/8,1.295203,1.295874,1.293169,1.292541,1.28312585,1.261989041,1.295337
2014/9/9,1.289407,1.292491,1.286107,1.2926752,1.28092705,1.261147411,1.289108
2014/9/10,1.293996,1.296281,1.28989,1.2936494,1.27970195,1.26032463,1.294197
2014/9/11,1.291756,1.295209,1.28996,1.2939916,1.27833215,1.259343836,1.291706
2014/9/12,1.292474,1.29602,1.291321,1.2926504,1.2774622,1.258394082,1.292357
2014/9/15,1.296075,1.296899,1.291239,1.2925802,1.2762897,1.257368548,1.296008
2014/9/16,1.293962,1.29782,1.29242,1.290207,1.27468845,1.256325342,1.293979
2014/9/17,1.295908,1.298,1.29409,1.288441,1.2736092,1.255325644,1.295908
2014/9/18,1.285017,1.292689,1.285017,1.2863388,1.27200895,1.254243959,1.285
2014/9/19,1.29214,1.292959,1.283203,1.2849004,1.27186725,1.253289808,1.292006
2014/9/22,1.284076,1.2869,1.281953,1.2816402,1.27128905,1.252251438,1.284142
2014/9/23,1.285298,1.28993,1.284589,1.2782748,1.2708298,1.251233918,1.285149
2014/9/24,1.285099,1.28639,1.27755,1.2750618,1.2705486,1.250189973,1.285397
2014/9/25,1.277906,1.278494,1.27054,1.2705492,1.26985235,1.248946767,1.277808
2014/9/26,1.275705,1.276047,1.26815,1.2674714,1.2691691,1.24779737,1.275705
2014/9/29,1.267636,1.271456,1.266511,1.265742,1.26865415,1.246589575,1.267315
2014/9/30,1.2691,1.270199,1.25739,1.2625512,1.2686718,1.245442795,1.269084
2014/10/1,1.262913,1.263999,1.258574,1.2616556,1.268725,1.244217082,1.262834
2014/10/2,1.262499,1.26905,1.26161,1.262449,1.26927515,1.243179219,1.262419
2014/10/3,1.266994,1.266994,1.250159,1.2648266,1.2693182,1.24209337,1.267058
2014/10/6,1.251502,1.25932,1.251502,1.2651964,1.2690321,1.240871055,1.251361
2014/10/7,1.264398,1.26643,1.25847,1.2677208,1.2689797,1.239874219,1.264606
2014/10/8,1.266801,1.2691,1.262449,1.2692784,1.2682291,1.238492466,1.266801
2014/10/9,1.273885,1.279301,1.267781,1.2686988,1.26765185,1.236982918,1.274307
2014/10/10,1.268907,1.271601,1.26105,1.2702706,1.26633665,1.235414288,1.268907
2014/10/13,1.264095,1.269999,1.263504,1.2725776,1.26479165,1.233849726,1.263983
2014/10/14,1.272248,1.273204,1.26408,1.2747724,1.26389935,1.232446329,1.272394
2014/10/15,1.264414,1.284043,1.26261,1.2761986,1.2624293,1.230559767,1.263903
2014/10/16,1.282051,1.284439,1.271068,1.2777124,1.2616133,1.22848637,1.282166
2014/10/17,1.280754,1.283489,1.27465,1.2741078,1.25965465,1.226330274,1.280442
2014/10/20,1.274892,1.278854,1.27324,1.2711006,1.25801245,1.224361726,1.274957
2014/10/21,1.279525,1.283928,1.27171,1.2696428,1.2568569,1.222350616,1.279525
2014/10/22,1.271423,1.27391,1.26511,1.2677674,1.25512545,1.220351041,1.271472
2014/10/23,1.264542,1.26758,1.261702,1.2682404,1.2542187,1.218425425,1.264143
2014/10/24,1.26507,1.269511,1.263584,1.2680678,1.25371535,1.216645014,1.265406
2014/10/27,1.267684,1.2722,1.266709,1.2672538,1.2531701,1.215005726,1.267668
2014/10/28,1.270245,1.2763,1.268698,1.2637828,1.25166175,1.213145548,1.270148
2014/10/29,1.273804,1.276979,1.272508,1.259672,1.2503202,1.211461288,1.273837
2014/10/30,1.263232,1.263408,1.25587,1.2559558,1.2490316,1.20951063,1.26328
2014/10/31,1.261002,1.261002,1.249126,1.2529004,1.2483973,1.207721795,1.261336
2014/11/3,1.250328,1.251142,1.244292,1.2482346,1.24764045,1.20595274,1.250313
2014/11/4,1.249266,1.25681,1.249266,1.2473994,1.2473162,1.204321,1.249594
2014/11/5,1.255398,1.256708,1.245969,1.2460792,1.24718685,1.20282511,1.255256
2014/11/6,1.24777,1.253361,1.24021,1.2445446,1.24636655,1.201246315,1.248003
2014/11/7,1.238175,1.2443,1.23639,1.2435426,1.2455496,1.199676425,1.238007
2014/11/10,1.246184,1.250869,1.24305,1.2454608,1.24558255,1.198340329,1.246137
2014/11/11,1.242715,1.244199,1.23964,1.2466026,1.24474605,1.196886452,1.242993
2014/11/12,1.247801,1.25,1.243178,1.2469832,1.244172,1.195430027,1.247583
2014/11/13,1.243194,1.24902,1.243194,1.248134,1.2437676,1.193930918,1.242993
2014/11/14,1.247505,1.2493,1.239956,1.2503506,1.24398775,1.19242826,1.247598
2014/11/17,1.252144,1.257593,1.244829,1.2517312,1.2435826,1.190870795,1.251846
2014/11/18,1.245113,1.25357,1.245113,1.2488622,1.243308,1.189288849,1.244896
2014/11/19,1.2534,1.2571,1.251392,1.2485464,1.2432809,1.187585288,1.253337
2014/11/20,1.254296,1.257529,1.25068,1.247492,1.24317425,1.185706644,1.254076
2014/11/21,1.254359,1.256724,1.24069,1.2467956,1.24216535,1.183841288,1.254501
2014/11/24,1.237425,1.24403,1.237425,1.2451352,1.24089255,1.181974397,1.237501
2014/11/25,1.243595,1.24789,1.240602,1.2464006,1.24014745,1.180203219,1.243317
2014/11/26,1.247894,1.25246,1.24444,1.2471386,1.2391003,1.178283877,1.248065
2014/11/27,1.250547,1.252097,1.246619,1.2452956,1.2375717,1.176044616,1.250594
2014/11/28,1.245826,1.248954,1.24311,1.2415096,1.2360347,1.173753479,1.246199
2014/12/1,1.243797,1.250589,1.242282,1.240003,1.2347748,1.171351712,1.243828
2014/12/2,1.247007,1.247801,1.239572,1.2371188,1.23343065,1.168763315,1.247007
2014/12/3,1.238804,1.239296,1.2303,1.2340198,1.23184765,1.166237616,1.23885
2014/12/4,1.231224,1.243178,1.22977,1.2341488,1.2307154,1.163625466,1.231664
2014/12/5,1.238574,1.239249,1.227506,1.2372952,1.22962535,1.161236849,1.238666
2014/12/8,1.229695,1.230391,1.2248,1.237461,1.2281391,1.158786699,1.229407
2014/12/9,1.231406,1.2448,1.229377,1.2408504,1.2264009,1.156808507,1.231512
2014/12/10,1.238712,1.243595,1.236293,1.2434188,1.2245204,1.154553466,1.239495
2014/12/11,1.248003,1.249594,1.23742,1.2457606,1.22192245,1.152405055,1.247396
2014/12/12,1.239127,1.247707,1.238669,1.243061,1.21873265,1.150310575,1.239495
2014/12/15,1.246479,1.248,1.24171,1.240971,1.21573825,1.148265479,1.246354
2014/12/16,1.244354,1.25657,1.243626,1.23622,1.21277405,1.146206479,1.244354
2014/12/17,1.251377,1.251596,1.23901,1.231824,1.20971395,1.14407337,1.251204
2014/12/18,1.233806,1.235147,1.22667,1.2250818,1.2060452,1.141844479,1.233898
2014/12/19,1.229105,1.230999,1.22549,1.222273,1.2032799,1.139777726,1.229045
2014/12/22,1.222494,1.228,1.222359,1.2206642,1.20001455,1.137651274,1.222599
2014/12/23,1.222464,1.224999,1.21657,1.2195334,1.1967148,1.135656685,1.222374
2014/12/24,1.217597,1.222105,1.217093,1.218128,1.19358595,1.133803274,1.217493
2014/12/25,1.219854,1.225595,1.219155,1.2178704,1.190446,1.132195616,1.219854
2014/12/26,1.221106,1.2223,1.217,1.2158722,1.18753005,1.130464493,1.221001
2014/12/29,1.21696,1.221999,1.21696,1.2134602,1.18321375,1.128566055,1.216945
2014/12/30,1.215495,1.218999,1.21249,1.2089998,1.17799375,1.126669932,1.215347
2014/12/31,1.216205,1.216974,1.210539,1.2047108,1.17346495,1.124636493,1.216205
2015/1/1,1.209863,1.209863,1.209863,1.198977,1.1694916,1.122510192,1.209863
2015/1/2,1.208868,1.208956,1.20108,1.1937244,1.16540575,1.120420219,1.208941
2015/1/5,1.1955,1.19759,1.188909,1.1878576,1.1616365,1.118444493,1.194643
2015/1/6,1.19383,1.197,1.188693,1.186343,1.15844945,1.116705274,1.193902
2015/1/7,1.187479,1.19,1.180401,1.184193,1.155463,1.115084123,1.187536
2015/1/8,1.183894,1.184806,1.175601,1.1822516,1.1533731,1.113625041,1.1836
2015/1/9,1.179426,1.18383,1.176831,1.18125,1.15078685,1.112133932,1.179607
2015/1/12,1.187014,1.1872,1.1788,1.1780762,1.14916635,1.110689616,1.18707
2015/1/13,1.183236,1.185902,1.17565,1.171983,1.1463848,1.109121288,1.183152
2015/1/14,1.177676,1.184357,1.17306,1.167312,1.14386195,1.107728822,1.177829
2015/1/15,1.178384,1.178856,1.159229,1.162685,1.14158025,1.106483178,1.178592
2015/1/16,1.1639,1.165,1.14643,1.1592736,1.13921045,1.105239397,1.163738
2015/1/19,1.156377,1.163871,1.155402,1.153461,1.13804325,1.104323973,1.156604
2015/1/20,1.159703,1.161599,1.15692,1.1446492,1.13721325,1.103705178,1.159797
2015/1/21,1.154668,1.1664,1.154374,1.137644,1.13589345,1.103180096,1.154694
2015/1/22,1.161697,1.164289,1.1414,1.1340528,1.13518235,1.102685562,1.161535
2015/1/23,1.134649,1.137398,1.11218,1.127375,1.1341058,1.102046918,1.134675
2015/1/26,1.114082,1.128399,1.114082,1.1271512,1.13420575,1.101827137,1.112545
2015/1/27,1.1251,1.142,1.1226,1.1308226,1.1354859,1.102123055,1.124771
2015/1/28,1.136699,1.1382,1.13078,1.132703,1.1359123,1.102122014,1.136738
2015/1/29,1.128477,1.1368,1.126405,1.134503,1.13577055,1.101884603,1.128146
2015/1/30,1.133735,1.1364,1.128599,1.1352488,1.13618145,1.101696877,1.133556
2015/2/2,1.130467,1.136,1.129293,1.137977,1.13553045,1.101540575,1.130902
2015/2/3,1.133697,1.145001,1.13179,1.1380844,1.13479515,1.10159737,1.134173
2015/2/4,1.145685,1.148419,1.14042,1.1377888,1.13398175,1.101684014,1.145738
2015/2/5,1.131721,1.146,1.131695,1.1350802,1.13260575,1.101667123,1.131875
2015/2/6,1.147092,1.1476,1.132003,1.1349444,1.13142225,1.101677301,1.147197
2015/2/9,1.131478,1.136,1.127169,1.1335838,1.12922265,1.101231671,1.131439
2015/2/10,1.132605,1.135,1.12756,1.1352968,1.12688065,1.100939014,1.132695
2015/2/11,1.131952,1.133196,1.128861,1.135438,1.12441295,1.100644356,1.132195
2015/2/12,1.130825,1.139819,1.130621,1.1370934,1.1213467,1.10019374,1.131196
2015/2/13,1.140485,1.145001,1.1382,1.138855,1.11753065,1.099726904,1.140394
2015/2/16,1.139705,1.1435,1.139705,1.138111,1.1136425,1.099021315,1.140004
2015/2/17,1.133363,1.14423,1.132516,1.1377398,1.10905045,1.098336342,1.133401
2015/2/18,1.140498,1.1415,1.13478,1.1377194,1.10524515,1.097824479,1.140472
2015/2/19,1.140082,1.145001,1.13562,1.1364056,1.1012118,1.097212452,1.140004
2015/2/20,1.136674,1.137599,1.12821,1.1356776,1.09846155,1.096558959,1.136674
2015/2/23,1.137941,1.139302,1.12966,1.13245,1.09497255,1.096262068,1.138148
2015/2/24,1.133414,1.13474,1.12907,1.1280596,1.0921982,1.096092699,1.133299
2015/2/25,1.13407,1.1388,1.13378,1.1249808,1.0902582,1.095921301,1.133903
2015/2/26,1.136273,1.13788,1.12027,1.1218438,1.0880732,1.095605027,1.136364
2015/2/27,1.12036,1.125,1.117681,1.116212,1.08605735,1.095491753,1.120536
2015/3/2,1.117094,1.12404,1.116395,1.1127458,1.0844624,1.095620096,1.116196
2015/3/3,1.117668,1.121401,1.1156,1.1064264,1.08307735,1.095825575,1.117905
2015/3/4,1.118406,1.118806,1.10628,1.0995136,1.08133335,1.095909932,1.118218
2015/3/5,1.107996,1.11089,1.10105,1.090044,1.07911315,1.095961658,1.108205
2015/3/6,1.1034,1.1034,1.085222,1.079378,1.0775526,1.096228726,1.103205
2015/3/9,1.084563,1.091,1.083776,1.0712632,1.0767461,1.096516356,1.084599
2015/3/10,1.083576,1.083705,1.07059,1.063976,1.07752285,1.097234137,1.083341
