Date,Open,High,Low,MA5,MA20,Bias%,10-Day RSI,Close
2012/5/14,1.290156,1.290489,1.282824,1.296571,1.3116493,-0.507569582,18.45730536,1.28999
2012/5/15,1.283203,1.28698,1.27565,1.2919786,1.31017545,-0.679237257,16.44888421,1.283203
2012/5/16,1.273561,1.275831,1.268295,1.2867818,1.30817635,-1.02743138,14.19623328,1.273561
2012/5/17,1.273383,1.275022,1.266945,1.2826646,1.3062305,-0.747631142,16.2080205,1.273075
2012/5/18,1.269841,1.273983,1.264558,1.277934,1.3039936,-0.633287791,14.25894405,1.269841
2012/5/21,1.277302,1.28123,1.273075,1.2753964,1.30183465,0.149412371,31.35535566,1.277302
2012/5/22,1.281394,1.281394,1.274048,1.274969,1.3001279,0.478207705,23.60722623,1.281066
2012/5/23,1.266464,1.268392,1.257008,1.2735496,1.2974619,-0.556366238,20.21393456,1.266464
2012/5/24,1.256124,1.26098,1.25192,1.2701594,1.2941043,-1.105010914,18.71238768,1.256124
2012/5/25,1.253761,1.259795,1.25068,1.266912,1.29083015,-1.050428128,18.0060956,1.253604
2012/5/28,1.256692,1.261869,1.252662,1.2628342,1.2874682,-0.468881822,23.38723952,1.256913
2012/5/29,1.252505,1.257387,1.2475,1.257122,1.2838946,-0.367267457,24.31817421,1.252505
2012/5/30,1.247816,1.248595,1.239157,1.2533924,1.28008655,-0.444904565,26.51560761,1.247816
2012/5/31,1.237471,1.24292,1.23423,1.2496618,1.2762225,-0.975527939,22.47340426,1.237471
2012/6/1,1.236094,1.24467,1.229701,1.2461904,1.27225405,-0.797903755,23.19428043,1.236247
2012/6/4,1.239941,1.2507,1.23885,1.2428544,1.269414,-0.210917707,18.68484633,1.240233
2012/6/5,1.251095,1.254013,1.241234,1.242541,1.26665265,0.67579259,27.21993709,1.250938
2012/6/6,1.246261,1.25281,1.244499,1.24223,1.26398845,0.324497074,32.02676014,1.246261
2012/6/7,1.257561,1.262148,1.254548,1.2462132,1.26217475,0.896620257,51.10810858,1.257387
2012/6/8,1.256897,1.257229,1.2444,1.250378,1.2603536,0.535278132,53.16418728,1.257071
2012/6/11,1.264542,1.2648,1.24877,1.2552398,1.2590812,0.741069555,56.47106723,1.264542
2012/6/12,1.247816,1.25277,1.245035,1.2546154,1.25731185,-0.541950944,46.71016628,1.247816
2012/6/13,1.250469,1.2606,1.247661,1.255457,1.25615725,-0.397305523,51.91610452,1.250469
2012/6/14,1.257561,1.26167,1.254359,1.255457,1.25537285,0.153728881,65.13327862,1.257387
2012/6/15,1.262786,1.264862,1.25949,1.2566,1.2550201,0.492280758,68.96265916,1.262786
2012/6/18,1.270487,1.272426,1.256349,1.257789,1.25467935,1.009549296,70.52732997,1.270487
2012/6/19,1.259652,1.270002,1.257229,1.2601784,1.2536142,-0.032963587,55.98621644,1.259763
2012/6/20,1.26807,1.272426,1.266336,1.2636986,1.2536945,0.345921092,64.09924878,1.26807
2012/6/21,1.268231,1.270099,1.257071,1.2658352,1.2542918,0.176547468,58.06690327,1.26807
2012/6/22,1.25502,1.258131,1.252693,1.2643136,1.2543705,-0.722573893,48.79872067,1.255178
2012/6/25,1.253919,1.254548,1.247505,1.2609684,1.2542129,-0.571576576,42.58905371,1.253761
2012/6/26,1.250297,1.252662,1.245097,1.2591096,1.2541111,-0.686246853,52.2368177,1.250469
2012/6/27,1.248751,1.250782,1.244865,1.2552458,1.25415785,-0.517412606,48.52830318,1.248751
2012/6/28,1.247194,1.252348,1.240849,1.2511016,1.25465175,-0.299943666,40.50367063,1.247349
2012/6/29,1.244091,1.26916,1.243626,1.2488842,1.25504395,-0.383798594,31.56711562,1.244091
2012/7/2,1.265663,1.266624,1.257229,1.2512356,1.2563082,1.141463686,46.14429598,1.265518
2012/7/3,1.257972,1.262467,1.256439,1.2527774,1.2566702,0.431090152,48.70194749,1.258178
2012/7/4,1.260557,1.260716,1.25109,1.2551386,1.257385,0.431697344,43.18548753,1.260557
2012/7/5,1.251878,1.253761,1.236568,1.2559942,1.257097,-0.347708612,37.16493638,1.251627
2012/7/6,1.239157,1.24013,1.228396,1.2550074,1.2562013,-1.262972633,37.41140603,1.239157
2012/7/9,1.227144,1.231541,1.227144,1.2473326,1.2543314,-1.618541839,32.07102345,1.227144
2012/7/10,1.2318,1.233201,1.223691,1.242063,1.2535321,-0.823871253,37.6763683,1.23183
2012/7/11,1.22564,1.229599,1.22333,1.2350796,1.25229065,-0.76429082,35.57275735,1.22564
2012/7/12,1.22474,1.22474,1.21733,1.2296992,1.25065755,-0.404505427,35.79037283,1.224725
2012/7/13,1.219066,1.225145,1.21631,1.2257226,1.24848195,-0.526105988,34.83087004,1.219274
2012/7/16,1.22489,1.227401,1.21773,1.2252718,1.2462021,-0.031160433,19.21654796,1.22489
2012/7/17,1.226843,1.231224,1.219215,1.2242744,1.2445561,0.209805906,24.14731944,1.226843
2012/7/18,1.229559,1.230618,1.221999,1.2250582,1.24263055,0.36739479,24.566787,1.229559
2012/7/19,1.227747,1.23216,1.2232,1.2256626,1.2406144,0.170063115,27.81576307,1.227747
2012/7/20,1.227747,1.227898,1.214801,1.2273452,1.23923985,0.027848726,36.15135709,1.227687
2012/7/23,1.212856,1.213445,1.207292,1.224909,1.23718725,-0.995992355,33.7359443,1.212709
2012/7/24,1.21243,1.213799,1.20599,1.2220234,1.23528455,-0.786269723,25.7221458,1.212415
2012/7/25,1.206185,1.2167,1.205545,1.2173486,1.23315625,-0.917042169,25.69643973,1.206185
2012/7/26,1.214034,1.23235,1.212121,1.214606,1.2314905,-0.047093461,38.6166656,1.214034
2012/7/27,1.228049,1.2377,1.22459,1.2146784,1.2306884,1.100752265,57.90213065,1.228049
2012/7/30,1.230315,1.230618,1.2232,1.2182298,1.2289358,1.004424617,55.32833881,1.230466
2012/7/31,1.226091,1.232489,1.22534,1.220935,1.22732395,0.410013637,49.17844652,1.225941
2012/8/1,1.229407,1.2335,1.228184,1.2255794,1.22576645,0.312309427,49.86342235,1.229407
2012/8/2,1.22414,1.237838,1.2138,1.2276006,1.2243921,-0.281899504,46.94844419,1.22414
2012/8/3,1.218027,1.239157,1.216989,1.2255962,1.2233356,-0.617593299,42.58679436,1.218027
2012/8/6,1.242854,1.242854,1.234416,1.2280738,1.2241211,1.203527019,70.09586283,1.242854
2012/8/7,1.239004,1.244091,1.23774,1.2306864,1.2244798,0.675850485,66.92294963,1.239004
2012/8/8,1.238697,1.240079,1.233106,1.2325444,1.22513265,0.499178772,72.38008701,1.238697
2012/8/9,1.237241,1.238697,1.226994,1.235183,1.22576305,0.174063276,67.61046696,1.237333
2012/8/10,1.229407,1.2316,1.22474,1.237459,1.2262697,-0.650688225,51.13049848,1.229407
2012/8/13,1.227596,1.237164,1.226392,1.2344316,1.22641105,-0.543942653,47.68349204,1.227717
2012/8/14,1.232742,1.238544,1.2318,1.2331792,1.226706,-0.035453079,55.6831286,1.232742
2012/8/15,1.23259,1.234416,1.22677,1.2319578,1.22685755,0.051316693,52.81576759,1.23259
2012/8/16,1.228954,1.2371,1.225879,1.230282,1.2269179,-0.107942732,54.3851339,1.228954
2012/8/17,1.235788,1.238339,1.22933,1.2315582,1.22732295,0.343451085,65.96896297,1.235788
2012/8/20,1.23335,1.236843,1.229701,1.2326666,1.22835045,0.048058413,35.59871522,1.233259
2012/8/21,1.235178,1.248751,1.234797,1.2331842,1.2294962,0.174004824,44.17454176,1.23533
2012/8/22,1.247661,1.24836,1.2435,1.2361984,1.23157,0.927245983,60.28972864,1.247661
2012/8/23,1.253447,1.2589,1.252756,1.241097,1.23354065,0.995087411,66.79241351,1.253447
2012/8/24,1.256124,1.256755,1.24892,1.2451642,1.2349444,0.880189135,81.26184737,1.256124
2012/8/27,1.250453,1.25362,1.249157,1.2486,1.235943,0.147204869,74.31249599,1.250438
2012/8/28,1.250156,1.257229,1.246836,1.2515652,1.23715375,-0.112595013,70.7388529,1.250156
2012/8/29,1.257229,1.257229,1.25221,1.2534788,1.23854485,0.299183361,75.1906758,1.257229
2012/8/30,1.253133,1.2564,1.249531,1.253416,1.2399945,-0.022578298,74.4900233,1.253133
2012/8/31,1.251095,1.262901,1.249688,1.2524102,1.2416479,-0.105013517,67.17224977,1.251095
2012/9/3,1.257703,1.2603,1.256124,1.2538632,1.24239035,0.306237554,75.12333498,1.257703
2012/9/4,1.258653,1.262626,1.255966,1.2555626,1.2433728,0.246136672,74.53657921,1.258653
2012/9/5,1.253761,1.262148,1.250469,1.2548062,1.2441103,-0.108319516,57.16053661,1.253447
2012/9/6,1.260239,1.264223,1.256439,1.2562274,1.2452556,0.319337088,58.20131376,1.260239
2012/9/7,1.263264,1.280197,1.262786,1.2586612,1.24694845,0.365690148,58.54966951,1.263264
2012/9/10,1.279591,1.28041,1.277302,1.2630388,1.24954215,1.310506059,77.8193408,1.279591
2012/9/11,1.276161,1.287001,1.276031,1.2665404,1.2517131,0.759596772,73.4089477,1.276161
2012/9/12,1.285182,1.293661,1.284604,1.2728874,1.2543427,0.965882764,74.30991599,1.285182
2012/9/13,1.290323,1.293159,1.28871,1.2789042,1.25741115,0.89285812,81.76569066,1.290323
2012/9/14,1.299376,1.31681,1.298533,1.2861266,1.26059055,1.030178522,86.82592711,1.299376
2012/9/17,1.311648,1.316621,1.308789,1.292538,1.26451,1.478486513,87.87368185,1.311648
2012/9/18,1.31096,1.311407,1.304308,1.299508,1.26829405,0.885181161,86.92175336,1.311011
2012/9/19,1.304631,1.308558,1.299714,1.3033978,1.27114255,0.094614246,85.50597963,1.304631
2012/9/20,1.305824,1.305995,1.29231,1.306498,1.2737614,-0.051588292,84.28526302,1.305824
2012/9/21,1.297353,1.304495,1.296176,1.3060934,1.27582285,-0.669201758,73.69760167,1.297353
2012/9/24,1.296899,1.298027,1.289491,1.3031336,1.2781434,-0.48226828,65.38091334,1.296849
2012/9/25,1.294163,1.29705,1.288809,1.299764,1.28034375,-0.430924383,66.25961921,1.294163
2012/9/26,1.28999,1.291322,1.284093,1.296839,1.2819826,-0.526896554,54.77680516,1.290006
2012/9/27,1.288162,1.290156,1.283664,1.2933066,1.28373405,-0.397786573,47.71065958,1.288162
2012/9/28,1.291322,1.29584,1.28421,1.2921004,1.2857454,-0.060242997,40.25033895,1.291322
2012/10/1,1.280672,1.293494,1.280672,1.288911,1.28690535,-0.621377271,11.03366116,1.280902
2012/10/2,1.288826,1.295919,1.288494,1.2878436,1.288414,0.076282555,26.26714307,1.288826
2012/10/3,1.291489,1.293828,1.288162,1.2881736,1.29032445,0.270336234,34.97881405,1.291656
2012/10/4,1.292491,1.300981,1.291322,1.289006,1.2919287,0.257407646,34.17869867,1.292324
2012/10/5,1.301575,1.30719,1.299714,1.2910904,1.2938527,0.825162979,55.03404948,1.301744
2012/10/8,1.301575,1.301575,1.294049,1.295225,1.2949519,0.49026231,55.46004899,1.301575
2012/10/9,1.29769,1.2993,1.286836,1.2969978,1.29602835,0.053369404,53.96497066,1.29769
2012/10/10,1.285843,1.291206,1.283977,1.2958352,1.2960614,-0.77110114,46.00992965,1.285843
2012/10/11,1.286008,1.295169,1.283038,1.294539,1.2958374,-0.671744922,47.69588459,1.285843
2012/10/12,1.293326,1.299039,1.292491,1.2928554,1.2955349,0.036400049,51.83362003,1.293326
2012/10/15,1.294163,1.298027,1.289823,1.2914066,1.29466905,0.226450755,64.84490725,1.294331
2012/10/16,1.296849,1.306199,1.295337,1.2912384,1.29396095,0.4345131,60.07281858,1.296849
2012/10/17,1.310788,1.313781,1.308729,1.2962274,1.2942688,1.123305988,68.78116779,1.310788
2012/10/18,1.311648,1.312899,1.30826,1.3013884,1.29456,0.788358034,68.89840786,1.311648
2012/10/19,1.307019,1.307901,1.301609,1.3041064,1.29503815,0.215442544,55.56871528,1.306916
2012/10/22,1.302253,1.308044,1.302253,1.3056908,1.29530835,-0.263293576,50.66559334,1.302253
2012/10/23,1.307019,1.30719,1.29535,1.3077248,1.29595115,-0.0539716,59.00256692,1.307019
2012/10/24,1.297353,1.2999,1.29237,1.3050378,1.2963185,-0.588856507,61.59534172,1.297353
2012/10/25,1.296512,1.3022,1.294415,1.3020106,1.296736,-0.42231607,60.5690171,1.296512
2012/10/26,1.293828,1.295673,1.289175,1.299393,1.2968613,-0.428276895,50.54954679,1.293828
2012/10/29,1.292324,1.293695,1.288992,1.2974238,1.29743655,-0.386673961,47.91277934,1.292407
2012/10/30,1.290822,1.298364,1.288776,1.2941844,1.29753635,-0.259808417,43.32661603,1.290822
2012/10/31,1.296244,1.301914,1.294733,1.2939658,1.29776655,0.177299895,30.18332606,1.29626
2012/11/1,1.296512,1.2983,1.292825,1.2939658,1.29797595,0.196774907,29.00577008,1.296512
2012/11/2,1.294834,1.295401,1.28378,1.294167,1.29763045,0.051538944,31.69061041,1.294834
2012/11/5,1.282545,1.2843,1.276992,1.2922438,1.29669125,-0.731502833,25.89785506,1.282791
2012/11/6,1.280246,1.2819,1.2768,1.2901286,1.29581905,-0.766016659,14.9136372,1.280246
2012/11/7,1.280902,1.287619,1.273869,1.2870372,1.29556705,-0.484383824,21.50874535,1.280803
2012/11/8,1.275559,1.277599,1.272401,1.2829344,1.2950748,-0.540666771,18.92571498,1.275998
2012/11/9,1.274372,1.278936,1.26934,1.2788746,1.29413525,-0.339329595,19.65268821,1.274535
2012/11/12,1.272426,1.274048,1.270148,1.2767952,1.2930384,-0.34470681,19.21739933,1.272394
2012/11/13,1.270971,1.2722,1.266657,1.2749402,1.2917445,-0.311324406,19.31364971,1.270971
2012/11/14,1.271133,1.2758,1.270648,1.2729738,1.28975365,-0.157332382,3.006652544,1.270971
2012/11/15,1.272945,1.280246,1.272006,1.2724216,1.2878331,0.064082534,9.761073269,1.273237
2012/11/16,1.278282,1.278445,1.269374,1.2732036,1.28640955,0.411670215,24.74808172,1.278445
2012/11/19,1.275998,1.281851,1.274746,1.2739148,1.2850944,0.159759507,35.06527529,1.27595
2012/11/20,1.276683,1.282397,1.276683,1.2751094,1.28359065,0.143877851,42.26770326,1.276944
2012/11/21,1.281394,1.28299,1.274251,1.2772038,1.28279515,0.331912573,51.26512216,1.281443
2012/11/22,1.286505,1.2899,1.283714,1.2798574,1.2822948,0.519401615,70.56083911,1.286505
2012/11/23,1.287498,1.29685,1.286918,1.2816714,1.28197915,0.455935897,75.85863415,1.287515
2012/11/26,1.29732,1.298027,1.294666,1.2858006,1.2821886,0.839585858,87.77077221,1.296596
2012/11/27,1.299039,1.300559,1.292107,1.290152,1.28258255,0.6626351,92.37469438,1.298701
2012/11/28,1.293828,1.293996,1.28826,1.292629,1.28246095,0.0927567,80.4006065,1.293828
2012/11/29,1.295337,1.301101,1.293996,1.2943954,1.2824022,0.072744387,79.99782821,1.295337
2012/11/30,1.297353,1.30286,1.297017,1.296363,1.28252815,0.076367499,78.100107,1.297353
2012/12/3,1.299714,1.3076,1.299511,1.2969798,1.2833726,0.208191369,85.44330266,1.29968
2012/12/4,null,null,null,1.0372396,1.2193603,#VALUE!,#VALUE!,null
2012/12/5,1.309929,1.312508,1.306353,1.0404598,1.2208166,25.89904963,#VALUE!,1.309929
2012/12/6,1.307019,1.308479,1.297943,1.0427962,1.22236765,25.33791358,#VALUE!,1.307019
2012/12/7,1.296344,1.297404,1.28824,1.0425944,1.2234581,24.33828534,#VALUE!,1.296344
2012/12/10,1.290656,1.294264,1.288826,1.0407796,1.2243687,24.00377563,#VALUE!,1.290606
2012/12/11,1.293828,1.300799,1.292992,1.2995452,1.22551155,-0.439938526,#VALUE!,1.293828
2012/12/12,1.301236,1.3052,1.299697,1.2978236,1.22702905,0.269481923,#VALUE!,1.301321
2012/12/13,1.306677,1.310099,1.304521,1.2977552,1.22870105,0.687479426,#VALUE!,1.306677
2012/12/14,1.307873,1.312,1.306848,1.300061,1.23017245,0.600894881,#VALUE!,1.307873
2012/12/17,1.316656,1.317969,1.314752,1.305257,1.23220425,0.867951675,#VALUE!,1.316586
2012/12/18,1.316482,1.32139,1.315738,1.3097878,1.23418115,0.511090422,#VALUE!,1.316482
2012/12/19,1.323101,1.33069,1.322524,1.3141438,1.23626405,0.681599685,62.65905509,1.323101
2012/12/20,1.321353,1.329434,1.320603,1.317114,1.2380152,0.335126648,64.31178362,1.321528
2012/12/21,1.323802,1.323802,1.3169,1.3202928,1.2398278,0.263138601,82.45095023,1.323767
2012/12/24,1.318218,1.323452,1.317211,1.3206156,1.240908,-0.182914695,82.78598926,1.3182
2012/12/25,1.318392,1.320306,1.317402,1.320928,1.24187515,-0.218331355,81.03342219,1.318044
2012/12/26,1.318218,1.325205,1.317523,1.3199166,1.24308595,-0.1418726,76.52507693,1.318044
2012/12/27,1.322751,1.328551,1.321493,1.3201262,1.2444479,0.185573167,75.89498029,1.322576
2012/12/28,1.324854,1.325732,1.316638,1.3203788,1.24583175,0.352262548,76.84388397,1.32503
2012/12/31,1.322751,1.323452,1.317697,1.3212926,1.2469862,0.111739065,62.12115272,1.322769
2013/1/1,1.320132,1.322401,1.319592,1.3217102,1.3129928,-0.119405903,56.50902347,1.320132
2013/1/2,1.319784,1.329805,1.319435,1.3220582,1.31348555,-0.172019658,42.38066798,1.319784
2013/1/3,1.318392,1.318913,1.3089,1.3211866,1.3140455,-0.224691955,42.39430147,1.318218
2013/1/4,1.303101,1.30638,1.300052,1.3168348,1.31439185,-1.030030494,20.26807474,1.303271
2013/1/7,1.306848,1.309929,1.30206,1.31363,1.3151988,-0.524120186,32.30888031,1.306745
2013/1/8,1.312336,1.313819,1.306762,1.3121052,1.3161328,0.030698758,42.71233742,1.312508
2013/1/9,1.308387,1.3095,1.3039,1.309795,1.3164784,-0.119255303,38.39127245,1.308233
2013/1/10,1.305364,1.321598,1.304104,1.307248,1.3164187,-0.135016462,28.8844966,1.305483
2013/1/11,1.327316,1.336211,1.325205,1.312057,1.31739085,1.162983011,51.90964681,1.327316
2013/1/14,1.336005,1.340303,1.33384,1.3179484,1.31837165,1.385001112,60.10319048,1.336202
2013/1/15,1.337793,1.339405,1.331079,1.3230054,1.3194372,1.117727864,63.49548393,1.337793
2013/1/16,1.331026,1.332701,1.326084,1.3275286,1.3198246,0.250118905,57.68093407,1.330849
2013/1/17,1.32908,1.337614,1.327105,1.332248,1.3202022,-0.237793564,57.51882822,1.32908
2013/1/18,1.337256,1.339764,1.329734,1.334236,1.32087665,0.226346763,75.95820412,1.337256
2013/1/21,1.331913,1.333156,1.33013,1.3333958,1.3215667,-0.104605099,68.77992921,1.332001
2013/1/22,1.331026,1.337301,1.327181,1.3320672,1.322222,-0.068855385,64.95427563,1.33115
2013/1/23,1.331558,1.3358,1.327401,1.332177,1.3228897,-0.058475713,69.86604463,1.331398
2013/1/24,1.330849,1.337793,1.32887,1.3325308,1.32330335,-0.126210966,72.60703718,1.330849
2013/1/25,1.336898,1.347911,1.335327,1.3324664,1.32389855,0.335288004,61.91703425,1.336934
2013/1/28,1.34662,1.347551,1.342759,1.3353866,1.3250902,0.839861655,62.64099572,1.346602
2013/1/29,1.344809,1.349182,1.341742,1.3380822,1.326315,0.489192667,58.23117127,1.344628
2013/1/30,1.349164,1.3577,1.348363,1.3416354,1.327784,0.561150965,73.41412902,1.349164
2013/1/31,1.356852,1.359,1.354401,1.3468324,1.3297148,0.742601678,80.82955656,1.356834
2013/2/1,1.3611,1.3693,1.35889,1.3516656,1.33260625,0.697983288,79.00588779,1.3611
2013/2/4,1.364722,1.364815,1.35483,1.3553194,1.33551255,0.704749006,91.48366904,1.364871
2013/2/5,1.351078,1.356907,1.346439,1.3566276,1.3374456,-0.402365395,69.07697879,1.351169
2013/2/6,1.358327,1.359619,1.350238,1.3584232,1.33994105,-0.020700471,72.59012738,1.358142
2013/2/7,1.352265,1.357559,1.33737,1.357535,1.34228655,-0.378774765,66.72826661,1.352393
2013/2/8,1.338545,1.342799,1.336541,1.3531028,1.3428677,-1.046764518,51.39695944,1.338939
2013/2/11,1.33672,1.34111,1.336005,1.347494,1.34289895,-0.791617625,42.38790163,1.336827
2013/2/12,1.340303,1.347346,1.336827,1.3453316,1.34302715,-0.369767573,46.7527333,1.340357
2013/2/13,1.345171,1.35181,1.34312,1.3427446,1.34374505,0.183385582,47.005766,1.345207
2013/2/14,1.344447,1.345533,1.33203,1.3411554,1.3445134,0.245430172,39.53217165,1.344447
2013/2/15,1.335292,1.339,1.330938,1.340426,1.3444152,-0.383012565,29.85512676,1.335292
2013/2/18,1.334223,1.337435,1.33255,1.3399408,1.3445352,-0.413436176,25.09644305,1.334401
2013/2/19,1.334935,1.337201,1.333156,1.3388136,1.34471375,-0.305688559,32.79281918,1.334721
2013/2/20,1.339585,1.3434,1.336505,1.3376892,1.3451231,0.141722008,29.69027033,1.339585
2013/2/21,1.327316,1.328904,1.317171,1.334263,1.34494645,-0.520661968,25.98218561,1.327316
2013/2/22,1.319435,1.32433,1.3149,1.3310916,1.3440715,-0.875717344,29.08732201,1.319435
2013/2/25,1.319435,1.331203,1.318287,1.3281298,1.342721,-0.642843794,30.71155181,1.319592
2013/2/26,1.306506,1.311596,1.302,1.3224868,1.3408149,-1.208390133,18.79114192,1.306506
2013/2/27,1.306933,1.312612,1.304291,1.3158882,1.3386863,-0.706458193,10.97050678,1.306592
2013/2/28,1.315097,1.316001,1.305995,1.3134444,1.33659945,0.125821847,24.3506834,1.315097
2013/3/1,1.306165,1.31,1.29705,1.3107564,1.3338442,-0.363255903,24.37326149,1.305995
2013/3/4,1.301744,1.302932,1.298364,1.3071766,1.3306853,-0.419499553,23.00072641,1.301693
2013/3/5,1.303594,1.30736,1.301406,1.3065976,1.3283074,-0.228578409,24.97989384,1.303611
2013/3/6,1.304802,1.307039,1.299,1.3062498,1.32564295,-0.106932074,20.33886725,1.304853
2013/3/7,1.297858,1.311321,1.297673,1.302802,1.3229162,-0.379489746,22.35236701,1.297858
2013/3/8,1.311131,1.313431,1.296,1.3038292,1.3215258,0.560027341,42.92264685,1.311131
2013/3/11,1.29887,1.302423,1.298533,1.303251,1.31962455,-0.341377064,35.32567266,1.298802
2013/3/12,1.303237,1.307301,1.29938,1.303183,1.31777025,0.006752697,47.40039536,1.303271
2013/3/13,1.302932,1.306506,1.292507,1.3027988,1.3156565,0.010224142,47.07078145,1.302932
2013/3/14,1.29584,1.29801,1.291281,1.3023952,1.31322615,-0.503318808,34.23134243,1.29584
2013/3/15,1.301236,1.31041,1.30039,1.3004162,1.31152335,0.063041356,45.85127713,1.301236
2013/3/18,1.289823,1.29736,1.288245,1.2985108,1.30926705,-0.711260931,40.44974928,1.289275
2013/3/19,1.294498,1.296512,1.288992,1.2967562,1.3072559,-0.174142217,43.33055226,1.294498
2013/3/20,1.286505,1.29723,1.286505,1.2934476,1.3045961,-0.545719827,37.72111829,1.286389
2013/3/21,1.293996,1.295673,1.2885,1.2931122,1.30293845,0.081261317,47.56795893,1.294163
2013/3/22,1.290489,1.30039,1.288992,1.2909628,1.30149115,-0.03670129,34.44836211,1.290489
2013/3/25,1.302423,1.304802,1.286736,1.293589,1.30063185,0.681592067,52.7322073,1.302406
2013/3/26,1.286008,1.2887,1.28346,1.291858,1.2995987,-0.465608449,38.83507585,1.285843
2013/3/27,1.286041,1.286836,1.275631,1.2917818,1.2985695,-0.446964031,39.13372884,1.286008
2013/3/28,1.277465,1.284521,1.275836,1.2885076,1.29670425,-0.831628777,38.576926,1.277792
2013/3/29,1.281394,1.283532,1.279492,1.286728,1.29548405,-0.399229674,37.30959548,1.281591
2013/4/1,1.280557,1.286654,1.277433,1.2823616,1.2944281,-0.139399059,43.45366177,1.280574
2013/4/2,1.285017,1.28783,1.28143,1.2821964,1.2934984,0.2199819,42.78210028,1.285017
2013/4/3,1.282051,1.286339,1.279263,1.281405,1.2923583,0.050413413,46.41688968,1.282051
2013/4/4,1.285017,1.28808,1.27498,1.28285,1.29171625,0.168920762,41.79377669,1.285017
2013/4/5,1.292658,1.304121,1.290139,1.2850968,1.29080095,0.601371041,51.95121951,1.292825
2013/4/8,1.299207,1.3034,1.296916,1.2888234,1.2908212,0.805665074,47.05568339,1.299207
2013/4/9,1.302932,1.309801,1.30093,1.2924064,1.29080425,0.814418746,70.59560826,1.302932
2013/4/10,1.308044,1.311992,1.305653,1.2976016,1.291059,0.803436124,73.71868066,1.308027
2013/4/11,1.305313,1.314,1.304631,1.301705,1.2915437,0.294152669,84.08610606,1.305534
2013/4/12,1.311475,1.31268,1.304039,1.305435,1.29205565,0.462681022,84.88187506,1.311475
2013/4/15,1.309689,1.31096,1.305619,1.3075794,1.29308835,0.179690809,83.84641992,1.309929
2013/4/16,1.305193,1.314734,1.303118,1.3080862,1.29363675,-0.2003079,73.566901,1.305466
2013/4/17,1.31787,1.31971,1.3039,1.3100548,1.2952108,0.596555198,83.90473847,1.31787
2013/4/18,1.303441,1.308781,1.302423,1.3096464,1.29567725,-0.469928372,64.38078929,1.303492
2013/4/19,1.305313,1.311709,1.305142,1.308414,1.29641845,-0.237004496,60.71968136,1.305313
2013/4/22,1.305824,1.308404,1.3018,1.3075418,1.29657655,-0.150955021,56.10214693,1.305568
2013/4/23,1.305995,1.308216,1.297438,1.3076816,1.29759265,-0.115976244,53.29945094,1.306165
2013/4/24,1.299376,1.3031,1.2962,1.3039964,1.29826445,-0.349111393,41.52195816,1.299444
2013/4/25,1.301744,1.30926,1.299326,1.3036468,1.29946205,-0.14595978,46.24201801,1.301744
2013/4/26,1.300728,1.304631,1.299349,1.3027298,1.3004189,-0.153661949,38.19036944,1.300728
2013/4/29,1.304291,1.311527,1.303441,1.3024676,1.30160305,0.137385375,44.02746188,1.304257
2013/4/30,1.309586,1.3186,1.305977,1.3031518,1.3028315,0.493741404,54.26059979,1.309586
2013/5/1,1.316898,1.324152,1.316205,1.3066288,1.3045704,0.780650174,48.79483202,1.316829
2013/5/2,1.318218,1.321701,1.304461,1.3099236,1.30623045,0.633197234,74.3807947,1.318218
2013/5/3,1.306506,1.315097,1.303747,1.3110792,1.3069145,-0.34881188,51.48786511,1.306506
2013/5/6,1.312336,1.313888,1.305681,1.312695,1.30757095,-0.027348318,57.41032716,1.312336
2013/5/7,1.307531,1.313301,1.306848,1.3121816,1.3077753,-0.393436396,50.84745763,1.307019
2013/5/8,1.307702,1.318971,1.307531,1.3103562,1.30775905,-0.20255561,59.31045368,1.307702
2013/5/9,1.316136,1.317801,1.308911,1.3099398,1.30828915,0.473014103,64.25458579,1.316136
2013/5/10,1.303441,1.305142,1.29378,1.3093268,1.30788745,-0.44952872,52.18223645,1.303441
2013/5/13,1.296899,1.299599,1.29442,1.3061654,1.30721745,-0.737762614,44.10472354,1.296529
2013/5/14,1.298752,1.302592,1.2948,1.304522,1.30688425,-0.438474782,41.37114326,1.298802
2013/5/15,1.293695,1.294197,1.284423,1.3017238,1.3056763,-0.615553007,30.84228321,1.293711
2013/5/16,1.288394,1.29274,1.284835,1.2961456,1.30491395,-0.609545718,26.73373387,1.288245
2013/5/17,1.288328,1.289,1.28,1.293123,1.3040647,-0.370807727,32.7807669,1.288328
2013/5/20,1.283005,1.287701,1.282166,1.2905302,1.30296455,-0.539716157,22.18419475,1.283565
2013/5/21,1.289191,1.291699,1.284505,1.2885914,1.3021117,0.040090288,32.75898581,1.289108
2013/5/22,1.292023,1.299701,1.28669,1.2882304,1.3017348,0.285321632,35.38976655,1.291906
2013/5/23,1.284389,1.295199,1.282451,1.287423,1.300858,-0.249723673,20.06113799,1.284208
2013/5/24,1.292441,1.299005,1.290606,1.2882588,1.30044695,0.329762933,38.8259821,1.292507
2013/5/27,1.293695,1.295199,1.291656,1.2903014,1.299923,0.269440923,46.82222479,1.293778
2013/5/28,1.293695,1.2947,1.285491,1.2911584,1.29911335,0.173069393,43.46691789,1.293393
2013/5/29,1.284703,1.296899,1.283971,1.2897046,1.29750375,-0.392927187,39.93164973,1.284637
